id	preprotext	irony
898	AUTHOR_TOKEN I would have no problem with voting for you if you did not want to piss in the face of those who stand for equality .	0
899	Actually goin to school tomorrow ( x	0
900	Ugh . . Laziness is hitting me now . Well at least I got some info already .	0
901	"Tonight , after they played their new single , Dave had them play "" How You Like Me Now ? "" again . Cool . AUTHOR_TOKEN AUTHOR_TOKEN"	0
902	AUTHOR_TOKEN I knew I 'd heard that name somewhere !	0
903	I do not think anything can be worse than a negative thinker .	0
904	$ 129 for a Spa Package with 60 - Minute Massage , Facial , and Hand Treatment at Ai Spa in Calabasas ( Up to $ 275 Value ) * url *	0
905	6 different outfits in one music video it can only be Taylor Swift ! ! love we are never ever getting back together	0
906	taking the supercharged waverunner out tomorrow probably . I need an adrenaline rush .	0
907	Feel like I am going to pass out in the gym today , TOPIC_lightheaded TOPIC_horribleweekend	0
908	Walkin round dulenm mill and amusing myself highly by smacking my mums ass with a fly squatter hahahaha TOPIC_sochildish	0
909	""" AUTHOR_TOKEN : “ AUTHOR_TOKEN : The Bus Today > Lol ” EMOJI_572 "" Asshole EMOJI_558"	0
910	"EVEN MORE BREAKING SHOCKING NEWS : Chelsea and Barcelona have agreed on a £ 4m fee for Lionel Messi ! More to follow ! TOPIC_ITKAgent """	0
911	Did you know that one of Bolshoi Ballet members was born in Maranhão ? Bruna Gaglianone is part of the Moscow group ! * url *	0
912	such a good day with wally ! AUTHOR_TOKEN I am your own tutor ! TOPIC_mwahaha	0
913	Why do men think humorous women can be their bestfriends ? We ( women ) date humorous men ! ! TOPIC_hopeless	0
914	TOPIC_PROJECTRUNWAY Ven ur dress gave ur model a 3RD BREAST ! Nice , just what every gal wants ! u sure know design better than women !	0
915	AUTHOR_TOKEN tell us how you really feel	0
916	AUTHOR_TOKEN he will suit your footballing style	0
917	One day u will realize , there is no other person will love you like i do . . !	0
918	I swear sleep is more of a necessity in college then food is . TOPIC_RealTalk	0
919	Skimming breast milk is one of the true perks of being a NICU nurse	0
920	AUTHOR_TOKEN We aim to please pumpkin !	0
921	Motocross - No seatbelts . No roll cages . Just balls .	0
922	I went for a run yesterday and today my whole body is killing me . How rewarding exercise is	0
923	When hotsauce calls me pissed !	0
924	You know it 's gonna be a log day when breakfast goes wrong . GET ME OUT OF THIS PLACE !	0
925	AUTHOR_TOKEN I take it that you are a pretty active twitterer there Mr . Perkins ?	0
926	AUTHOR_TOKEN thanks for spelling my twitter name correctly .	0
927	This boy 's parents must be so proud of him right now . TOPIC_TwentySomethings TOPIC_tcot TOPIC_tlot TOPIC_election2012 * url *	0
928	No more dwelling on my fears .	0
929	Who was a cute kid ? This girl EMOJI_754 EMOJI_694 * url *	0
930	Cynical me sees the Trinity-Spadina riding being mostly left alone despite pop . growth because splitting it would not help the CPC . TOPIC_CDNPoli	0
931	Bromance is the key TOPIC_deepthought	0
932	This weather is out of control hopefully good ol Judy decides to cancel classes tomorrow too TOPIC_serious	0
933	Oh this car ride with big d dalton & alexa will be just awesome . . ha	0
934	Here 's Our Strictly Abdominal Bench . An innovation In Fitness Equipment ! * url *	0
935	I appreciate being woke up this morning lord . It 's a blessing	0
936	Those rocks really intimidated us EMOJI_822	0
937	AUTHOR_TOKEN twitter is not your personal diary , you should be a little more vague . . when are you coming to mee	0
938	Slapen TOPIC_twexit	0
939	What a great fucking day	0
940	Henleys Jeans tucked into your slazenger socks , NICE !	0
941	First day of school . . how exciting ! TOPIC_exhausted	0
942	AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN I only have one thing to tell all you boys for tonight . TOPIC_maytheforcebewithyou	0
943	It 's extremely difficult to hold back the flow of feelings now . . More for Pisces * url *	0
944	It 's august . Why the hell is it so cold ? ? ?	0
945	Pretty windy out . Wonder why . .	0
946	“ AUTHOR_TOKEN : please . . do not end this . . ”	0
947	FINALLY ! “ AUTHOR_TOKEN : I took those long nails off . They were just press on for my shoot . OMG I can text & tweet again . TOPIC_freedom ”	0
948	AUTHOR_TOKEN hahahahahahahahaha ! ! : ' L oh I just loove you so much for putting this on twitterr - . - EMOJI_572	0
949	AUTHOR_TOKEN . . of my uncle ! Lol	0
950	Wow ! Great day that was ! !	0
951	Please enough of this I am Jesus BC . . Just take a chill pill on it . . Smh . .	0
952	Thank you for the nice surprise under my pillow AUTHOR_TOKEN	0
953	Your relationship just ended which means your life ended too !	0
954	Hope everyone 's all ready to sweat in school today . . I know I am ! ! ! TOPIC_noAC	0
955	AUTHOR_TOKEN why am I forbidden to follow you ?	0
956	The Ghetto word of the day : Bishop . My girlfriend fell down , so I picked that bishop .	0
957	AUTHOR_TOKEN had an ex who worked at VNU . . TOPIC_fantasticfact	0
958	Man , the TOPIC_SEC must be crazy deep if Vandy is playing South Carolina this close . TOPIC_eyeroll	0
959	AUTHOR_TOKEN na I have just priced somewhere else up thats a lot nearer n a lot better value for money TOPIC_butlins	0
960	I wanna go to a Mac Miller concert soo bad ! nobody understands my love for him ! EMOJI_467	0
961	Are we still on for marbs or ibiza or something in 2014 ? ! EMOJI_467 . . — Of course we are baby ! EMOJI_467 * url *	0
962	AUTHOR_TOKEN I will punch you in the face if they do ! EMOJI_825 👊 💢 TOPIC_notajokingmatter	0
963	New hair . Different picture than on Facebook . * url *	0
964	shout out to the TOPIC_CrackHouse	0
965	AUTHOR_TOKEN I expect whole TOPIC_India should share this TOPIC_best attempt to but on TOPIC_government ! ! !	0
966	I hate this teacher already	0
967	I want to be here . . * url *	0
968	Oh my lanta . . this gym has no A / C .  TOPIC_gonnapassout	0
969	This boy has rosary beads tattooed on him but he is muslim ? ? ?	0
970	AUTHOR_TOKEN oh no , what happened ? EMOJI_4	0
971	Too bad I cant go to lifetime . Thankkyou hurting toe , I dont feel fat at all TOPIC_psych	0
972	This man named both of his children Ashley . . wtf is wrong with him	0
973	A chilled night is on the cards I think .	0
974	"Then i turned to 32 ( actual "" usa "" channel ) & its frozen on a scene frm Couples Retreat . . tf ? ! ?"	0
975	Quite shocked Charlie Adam is off to Stoke , what a wonderful career he had at Liverpool	0
976	AUTHOR_TOKEN AUTHOR_TOKEN If you claim to be a Christian and do not judge , the truth is not in you and you make Him a liar . EMOJI_5	0
977	Goodnight Mama . 👼 💜 I love you & miss you so much . EMOJI_687 I wish you were here , but I am staying strong for you . EMOJI_779 Sweet dreams , see you soon . EMOJI_779 EMOJI_67 👼 7 ⃣ 👆 ☁ 🌙	0
978	AUTHOR_TOKEN Not sure if he will get in our side though to be honest	0
979	AUTHOR_TOKEN will you come to TAFE to visit me ? It would make my day	0
980	“ AUTHOR_TOKEN : I am so proud of our graduating class . . YES ! !	0
981	2nd of day of class . . bringing my pen this time EMOJI_524	0
982	AUTHOR_TOKEN Hmm , so it 's just like you and Shindou ! ! !	0
983	“ AUTHOR_TOKEN : I could not tell you the key to success , but the key to failure is trying to please everyone . ”	0
984	oh em gee ! ! ! i have got my most favorite girls in the world in my stats class ! ! ! agh ima die from excitement EMOJI_5 ) )	0
985	I dnt realy giv a fuck and my excuse is dat I am yung n fre $ H EMOJI_754	0
986	Eyebrow twitches	0
987	What ! ! Qua go head fam lol	0
988	I love how all your tweets and instas are so original TOPIC_peoplepleasers 👎	0
989	Feeling good this morning EMOJI_5 )	0
990	TOPIC_10TurnOns Yet again if you list them on twitter you are garbage .	0
991	Electric picnic has a fantastic line up this year TOPIC_wow	0
992	You are such a good friend	0
993	Had a math quiz of the third day of school . . TOPIC_sick probably failed - . -	0
994	AUTHOR_TOKEN I wants some Justin bieber tickets and they r all sold out	0
995	TOPIC_fuckthequeen	0
996	AUTHOR_TOKEN Lmfao I do not even know how to use it . . TOPIC_retard	0
997	is not easily relayed in TOPIC_writing . At any rate , it has no place in TOPIC_BusinessWriting . * url *	0
998	Aww * sempoyongan RT AUTHOR_TOKEN : coba twitpic photo yuragam setelah baca * url * URL_TOKEN	0
999	An analysis of my Sent Mail suggests that I am at my best when dealing in 45 second units of work	0
1000	9.5 out of 10 youth in the U . S . use the internet . How are they learning through digital media ? TOPIC_infographic * url *	0
1001	If it 's not one thing , it surely is another . . EMOJI_4	0
1002	This totally topped off my week EMOJI_388	0
1003	Yep , you are right . TOPIC_ihatepeople	0
1004	Call in AUTHOR_TOKEN 646-478-4372 & join us in the chat room as we chat w / author AUTHOR_TOKEN on * url *	0
1005	AUTHOR_TOKEN okay good . EMOJI_768	0
1006	AUTHOR_TOKEN oh yea cuz last time we had this weather there was an earthquake EMOJI_524	0
1007	Neil Armstrong service planned for Friday : Sen . Rob Portman will eulogize the first man on the moon in a private . . * url *	0
1008	Oh do not all contact me at once !	0
1009	AUTHOR_TOKEN AUTHOR_TOKEN тебе кто друг : я или медведь ? ещё в веб и айос версии линеечки нет ( или мне не по глазам )	0
1010	Well orientation sure is going great	0
1011	So nice to be back	0
1012	AUTHOR_TOKEN No worry nau . I will be back . . You will not even rmbr that I left AUTHOR_TOKEN	0
1013	AUTHOR_TOKEN can you send me the instagram challenge please ? EMOJI_5 EMOJI_257 EMOJI_257	0
1014	AUTHOR_TOKEN Just read that Cardinal Timothy Dolan of New York is delivering the closing prayer of the DNC .	0
1015	AUTHOR_TOKEN AUTHOR_TOKEN there is strength in numbers xx	0
1016	AUTHOR_TOKEN proud ! ! !	0
1017	AUTHOR_TOKEN ohh sounds exciting ! ! EMOJI_76 but thanks 4 letting me know EMOJI_44 i thought it was either something to do with a bank or football EMOJI_44	0
1018	Cabin in the Woods udah release ! !	0
1019	AUTHOR_TOKEN it 's mint	0
1020	"AUTHOR_TOKEN I miss seeing your "" pissed off at the world face "" every morning while I eat breakfast"	0
1021	Do you sometimes feel that there is not room in your car for YOU anymore ? As usual , we rush to the rescue with . . * url *	0
1022	TOPIC_10ThigsIMustDoBeforeIDie Go to dubai 10	0
1023	AUTHOR_TOKEN what do you want ? EMOJI_5	0
1024	Rat Goo to sleep ughh	0
1025	Watch AUTHOR_TOKEN now for TOPIC_CNN Election Roundtable on * url * URL_TOKEN	0
1026	"* standing in front of the door , hair wet and in a towel * "" did you just shower ? ! EMOJI_175 "" "" no , I just took a shit - __ - "" LMAO EMOJI_769"	0
1027	AUTHOR_TOKEN yes fuck this class were using our phones and doing crap	0
1028	And the dream would go on and on while we sway against all things thrown our way . TOPIC_np	0
1029	Sometimes I can not tell if AUTHOR_TOKEN is serious or not 	0
1030	Here 's proof that I am an adult now : I just packed one carry-on for the train . . NES and SEGA are wrapped in towels . * url *	0
1031	Where is the franchise mode in madden ?	0
1032	You are dragged down by the very people who claim they are trying to inspire .	0
1033	£ 22mil for Jooao Moutinho . No value in the market	0
1034	AUTHOR_TOKEN You guys want to know who I drafted on my fantasy team ?	0
1035	Waiting on class to start , thinking how this is going to be one hell of a semester EMOJI_804	0
1036	My god the golf course is packedd right now TOPIC_deadasadoornail	0
1037	AUTHOR_TOKEN AUTHOR_TOKEN he he he ! This is gonna be fun ! My dads slippers it is !	0
1038	Of course our three day weekend would be full of rain	0
1039	Tyga feat . Kirko bangz Out This Bitch	0
1040	Enemies who once was a friend	0
1041	AUTHOR_TOKEN Awee I miss you too ! ! c :	0
1042	AUTHOR_TOKEN what up boo ?	0
1043	Well that was a nice conversation	0
1044	never thought AUTHOR_TOKEN and AUTHOR_TOKEN would be late TOPIC_waiting	0
1045	Hey at least theres a nice breeze to blow around the hot n humid air . TOPIC_sweatytweet	0
1046	AUTHOR_TOKEN omg haha ! ! Poor you haha naw you can be dirty TOPIC_bintheed	0
1047	I Believe In The Scriptures * url *	0
1048	Its late and its still so crowded . _ .	0
1049	At least I am not the only Black boy at this wedding ? ? ? TOPIC_CongratsKatieBreen	0
1050	yep , it gives me advice all the time . RT AUTHOR_TOKEN : TOPIC_Libra : I have a scale in my bathroom .	0
1051	Woo ! So excited ! first day of school !	0
1052	When I do not feel good I can not cranky and bitchy	0
1053	My EVP on a Friday_morning after schmoozing with a prospect till 4AM the night before and landing the account : * url * via	0
1054	NaughtyNooNoo 1 thanks for following me on Twitter !	0
1055	AUTHOR_TOKEN I just checked and it 's playing right now locally . I think I will check it out . Ü	0
1056	Love this : How To Hold A Violin - NOT ! * url * TOPIC_classicalmusic TOPIC_violin TOPIC_musichumor	0
1057	Dang , I also just remembered , I have bills to pay	0
1058	Dad just woke up , walked into my room , turned my light on and left . . u ok ?	0
1059	Why havent any of you threatened VDV wife yet ? I want to see VDV shirts burned ? Wheres the fucking abuse to Rafa ? TOPIC_Arsenal	0
1060	Wanna know how I know your gay ? ? ? Because when the truth got out about you it got you hot . EMOJI_515 ps my bad yall know dam well IDGAF	0
1061	Tea Tonight * url *	0
1062	"Sexbeat said we sound like "" The soundtrack to a dark 80s sci-fi movie "" * url * TOPIC_VAKKULA"	0
1063	Worst decision I have ever made ! TOPIC_myparentsarerealwinners	0
1064	AUTHOR_TOKEN He seems a really nice guy	0
1065	Yes de Jong out , Richard wright in , today 's going to be a great deadline day at TOPIC_mcfc	0
1066	New Rings collection TOPIC_Tomorrow EMOJI_683	0
1067	Ada batunya iih ( σ ‾ ▿ ‾ ) - σ RT AUTHOR_TOKEN : Hhheemm RT AUTHOR_TOKEN : ~ ( ' o ' ~ ) ( ~ ' o ' ) ~ RT AUTHOR_TOKEN : AUTHOR_TOKEN aduh beuh parah omongannya ! ! !	0
1068	EMOJI_44 Does this make me cool ! ? ! ? * url *	0
1069	AUTHOR_TOKEN I think so . I do not remember him being very good though . TOPIC_clearly TOPIC_lol	0
1070	AUTHOR_TOKEN yeah it 's pretty good , we have officially started our set now so it 's quite exciting ! EMOJI_768	0
1071	AUTHOR_TOKEN AUTHOR_TOKEN watch Owen sign for Liverpool , 1 year contract ! ! !	0
1072	At least I did not get arrested last night for being naked + fighting . . TOPIC_birthdaysuit TOPIC_hangingoutwithmywangout	0
1073	Geech unlocked his and ai not know AUTHOR_TOKEN . Was going hack his twitter	0
1074	Summers over and it was shit . Only sunny day was a bbq in north west with AUTHOR_TOKEN and AUTHOR_TOKEN hahhahaa TOPIC_amazing	0
1075	AUTHOR_TOKEN I love youu , my favourite blonde British actor EMOJI_577	0
1076	I wish I were still in bed .	0
1077	The question is . . Can you drop me ?	0
1078	Wow . . How freaking awesome was that .	0
1079	AUTHOR_TOKEN Ah . . maybe I missed the earlier ?	0
1080	AUTHOR_TOKEN welcome !	0
1081	AUTHOR_TOKEN It 's an early time . Westin in Spain .	0
1082	"* url * "" Bugger "" does not do it justice . . First Fleetwood and now Marseille . Oh Joey !"	0
1083	I am soo not a morning person . . Have a good day e'rybody	0
1084	Ever wanted to experience the Moulin Rouge in Paris ? Take a look at today 's blog : * url *	0
